dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,20,v4,0.0,0.771,0.749,0.749,5|6|7|8|28|36|37|38|62|94|99|116|127|130|148|159|174|176|178|183,1.7093939781188965|1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|0.0012125136563554406|-1.926002860069275|-2.390106201171875|-3.937516689300537|0.5803964138031006|-1.764756202697754|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|-1.3462525606155396|-1.1159815788269043|1.4456616640090942|2.561894655227661
indian_pines,19,v4,0.0,0.77,0.749,0.749,5|6|7|8|28|36|38|62|94|99|116|127|130|148|159|174|176|178|183,1.7093939781188965|1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-1.926002860069275|-2.390106201171875|-3.937516689300537|0.5803964138031006|-1.764756202697754|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|-1.3462525606155396|-1.1159815788269043|1.4456616640090942|2.561894655227661
indian_pines,18,v4,0.0,0.77,0.75,0.75,5|6|7|8|28|36|38|62|94|99|116|127|130|148|159|176|178|183,1.7093939781188965|1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-1.926002860069275|-2.390106201171875|-3.937516689300537|0.5803964138031006|-1.764756202697754|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|-1.1159815788269043|1.4456616640090942|2.561894655227661
indian_pines,17,v4,0.0,0.762,0.741,0.741,5|6|7|8|28|36|62|94|99|116|127|130|148|159|176|178|183,1.7093939781188965|1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-2.390106201171875|-3.937516689300537|0.5803964138031006|-1.764756202697754|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|-1.1159815788269043|1.4456616640090942|2.561894655227661
indian_pines,16,v4,0.0,0.762,0.738,0.738,5|6|7|8|28|36|62|94|99|116|127|130|148|159|178|183,1.7093939781188965|1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-2.390106201171875|-3.937516689300537|0.5803964138031006|-1.764756202697754|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|1.4456616640090942|2.561894655227661
indian_pines,15,v4,0.0,0.758,0.736,0.736,5|6|7|8|28|36|62|94|99|127|130|148|159|178|183,1.7093939781188965|1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-2.390106201171875|-3.937516689300537|0.5803964138031006|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|1.4456616640090942|2.561894655227661
indian_pines,14,v4,0.0,0.762,0.74,0.74,6|7|8|28|36|62|94|99|127|130|148|159|178|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-2.390106201171875|-3.937516689300537|0.5803964138031006|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|1.4456616640090942|2.561894655227661
indian_pines,13,v4,0.0,0.758,0.733,0.733,6|7|8|28|36|62|94|127|130|148|159|178|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-2.390106201171875|-3.937516689300537|0.8717151284217834|2.147597312927246|0.0004610604664776474|-0.8653175234794617|1.4456616640090942|2.561894655227661
indian_pines,12,v4,0.0,0.754,0.728,0.728,6|7|8|28|36|62|94|127|130|148|178|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-2.390106201171875|-3.937516689300537|0.8717151284217834|2.147597312927246|0.0004610604664776474|1.4456616640090942|2.561894655227661
indian_pines,11,v4,0.0,0.744,0.713,0.713,6|7|8|28|36|94|127|130|148|178|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-3.937516689300537|0.8717151284217834|2.147597312927246|0.0004610604664776474|1.4456616640090942|2.561894655227661
indian_pines,10,v4,0.0,0.741,0.705,0.705,6|7|8|28|36|94|127|130|148|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-3.937516689300537|0.8717151284217834|2.147597312927246|0.0004610604664776474|2.561894655227661
indian_pines,9,v4,0.0,0.735,0.696,0.696,6|7|8|28|36|94|127|130|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|-3.937516689300537|0.8717151284217834|2.147597312927246|2.561894655227661
indian_pines,8,v4,0.0,0.712,0.666,0.666,6|7|8|28|36|127|130|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-2.8973774909973145|-1.0937589406967163|0.8717151284217834|2.147597312927246|2.561894655227661
indian_pines,7,v4,0.0,0.663,0.615,0.615,6|7|8|36|127|130|183,1.1368913650512695|3.5715858936309814|0.3980840742588043|-1.0937589406967163|0.8717151284217834|2.147597312927246|2.561894655227661
indian_pines,6,v4,0.0,0.667,0.617,0.617,6|8|36|127|130|183,1.1368913650512695|0.3980840742588043|-1.0937589406967163|0.8717151284217834|2.147597312927246|2.561894655227661
indian_pines,5,v4,0.0,0.599,0.535,0.535,6|8|36|127|130,1.1368913650512695|0.3980840742588043|-1.0937589406967163|0.8717151284217834|2.147597312927246
paviaU,30,v4,2361.704,0.921,0.896,0.896,10|21|26|31|40|42|50|51|55|59|60|62|66|68|69|71|74|75|77|79|81|82|83|84|85|89|90|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|-0.795550525188446|-0.0011282924097031355|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|1.6937845945358276|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.7834358215332031|0.00011699260358000174|-0.0010376829886808991|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|-0.00031566296820528805|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,29,v4,0.0,0.922,0.897,0.897,10|21|26|31|40|42|51|55|59|60|62|66|68|69|71|74|75|77|79|81|82|83|84|85|89|90|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|-0.0011282924097031355|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|1.6937845945358276|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.7834358215332031|0.00011699260358000174|-0.0010376829886808991|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|-0.00031566296820528805|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,28,v4,0.0,0.921,0.896,0.896,10|21|26|31|40|42|51|55|59|60|62|66|68|69|71|74|75|77|79|81|82|84|85|89|90|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|-0.0011282924097031355|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|1.6937845945358276|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.7834358215332031|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|-0.00031566296820528805|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,27,v4,0.0,0.922,0.897,0.897,10|21|26|31|40|42|55|59|60|62|66|68|69|71|74|75|77|79|81|82|84|85|89|90|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|1.6937845945358276|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.7834358215332031|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|-0.00031566296820528805|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,26,v4,0.0,0.922,0.898,0.898,10|21|26|31|40|42|55|59|60|62|66|69|71|74|75|77|79|81|82|84|85|89|90|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.7834358215332031|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|-0.00031566296820528805|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,25,v4,0.0,0.923,0.899,0.899,10|21|26|31|40|42|55|59|60|62|66|69|71|74|75|77|79|81|82|84|85|89|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.7834358215332031|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,24,v4,0.0,0.923,0.899,0.899,10|21|26|31|40|42|55|59|60|62|66|69|71|74|75|77|79|82|84|85|89|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.9651908278465271|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,23,v4,0.0,0.924,0.899,0.899,10|21|26|31|40|42|55|59|60|62|66|69|71|74|77|79|82|84|85|89|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.6739628911018372|-0.47776859998703003|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,22,v4,0.0,0.923,0.899,0.899,10|21|26|31|42|55|59|60|62|66|69|71|74|77|79|82|84|85|89|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.47776859998703003|0.0006510869134217501|1.4365657567977905|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,21,v4,0.0,0.924,0.899,0.899,10|21|26|31|42|55|60|62|66|69|71|74|77|79|82|84|85|89|96|99|102,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.47776859998703003|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895|0.0006073761614970863
paviaU,20,v4,0.0,0.924,0.899,0.899,10|21|26|31|42|55|60|62|66|69|71|74|77|79|82|84|85|89|96|99,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|-0.47776859998703003|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895
paviaU,19,v4,0.0,0.921,0.893,0.893,10|21|26|31|55|60|62|66|69|71|74|77|79|82|84|85|89|96|99,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.0003942924668081105|0.6586995124816895
paviaU,18,v4,0.0,0.92,0.892,0.892,10|21|26|31|55|60|62|66|69|71|74|77|79|82|84|85|89|99,0.930426836013794|0.0012728896690532565|1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.6586995124816895
paviaU,17,v4,0.0,0.918,0.888,0.888,10|26|31|55|60|62|66|69|71|74|77|79|82|84|85|89|99,0.930426836013794|1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|-1.0745657682418823|0.6586995124816895
paviaU,16,v4,0.0,0.918,0.889,0.889,10|26|31|55|60|62|66|69|71|74|77|79|82|84|85|99,0.930426836013794|1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.8169912099838257|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|0.6586995124816895
paviaU,15,v4,0.0,0.918,0.887,0.887,10|26|31|55|60|62|69|71|74|77|79|82|84|85|99,0.930426836013794|1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-1.1462489366531372|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|0.6586995124816895
paviaU,14,v4,0.0,0.917,0.887,0.887,10|26|31|55|60|62|69|71|77|79|82|84|85|99,0.930426836013794|1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|0.6586995124816895
paviaU,13,v4,0.0,0.916,0.886,0.886,26|31|55|60|62|69|71|77|79|82|84|85|99,1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.0004290084179956466|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|0.6586995124816895
paviaU,12,v4,0.0,0.917,0.887,0.887,26|31|55|60|62|69|71|77|82|84|85|99,1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174|0.000556665996555239|-0.0005147808697074652|0.6586995124816895
paviaU,11,v4,0.0,0.913,0.882,0.882,26|31|55|60|62|69|71|77|82|85|99,1.6046937704086304|0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174|-0.0005147808697074652|0.6586995124816895
paviaU,10,v4,0.0,0.909,0.874,0.874,31|55|60|62|69|71|77|82|85|99,0.0008458365336991847|0.0006510869134217501|-3.4158645121351583e-06|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174|-0.0005147808697074652|0.6586995124816895
paviaU,9,v4,0.0,0.909,0.875,0.875,31|55|62|69|71|77|82|85|99,0.0008458365336991847|0.0006510869134217501|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174|-0.0005147808697074652|0.6586995124816895
paviaU,8,v4,0.0,0.9,0.863,0.863,31|55|62|69|71|77|82|99,0.0008458365336991847|0.0006510869134217501|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174|0.6586995124816895
paviaU,7,v4,0.0,0.893,0.847,0.847,55|62|69|71|77|82|99,0.0006510869134217501|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174|0.6586995124816895
paviaU,6,v4,0.0,0.877,0.824,0.824,55|62|69|71|77|82,0.0006510869134217501|-0.3165642321109772|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174
paviaU,5,v4,0.0,0.869,0.807,0.807,55|69|71|77|82,0.0006510869134217501|-0.00014050725440029055|-0.000778107438236475|-0.46427878737449646|0.00011699260358000174
salinas,30,v4,1644.175,0.925,0.962,0.962,3|4|7|9|12|16|21|31|32|36|37|63|66|79|80|97|103|109|111|113|114|116|133|148|149|152|153|159|179|182,8.381106454180554e-05|2.557126045227051|0.0005521461716853082|2.4627199172973633|2.1935999393463135|-6.184407538967207e-05|1.3558542728424072|4.067160129547119|-2.7127716541290283|1.3997464179992676|0.00023994824732653797|3.151890996377915e-05|1.6929121017456055|-0.011852486059069633|-0.00036147626815363765|1.9815037250518799|7.737223495496437e-05|-2.4172797203063965|0.00017583658336661756|-0.2848586142063141|1.5791752338409424|-3.1691641807556152|0.566401481628418|1.6911205053329468|-0.00013010371185373515|-3.785420267377049e-05|-0.671008825302124|1.487436294555664|1.1498500108718872|-2.7618680000305176
salinas,29,v4,0.0,0.924,0.962,0.962,3|4|7|9|12|16|21|31|32|36|37|63|66|79|80|97|103|109|111|113|114|116|133|148|149|152|153|159|182,8.381106454180554e-05|2.557126045227051|0.0005521461716853082|2.4627199172973633|2.1935999393463135|-6.184407538967207e-05|1.3558542728424072|4.067160129547119|-2.7127716541290283|1.3997464179992676|0.00023994824732653797|3.151890996377915e-05|1.6929121017456055|-0.011852486059069633|-0.00036147626815363765|1.9815037250518799|7.737223495496437e-05|-2.4172797203063965|0.00017583658336661756|-0.2848586142063141|1.5791752338409424|-3.1691641807556152|0.566401481628418|1.6911205053329468|-0.00013010371185373515|-3.785420267377049e-05|-0.671008825302124|1.487436294555664|-2.7618680000305176
salinas,28,v4,0.0,0.925,0.962,0.962,4|7|9|12|16|21|31|32|36|37|63|66|79|80|97|103|109|111|113|114|116|133|148|149|152|153|159|182,2.557126045227051|0.0005521461716853082|2.4627199172973633|2.1935999393463135|-6.184407538967207e-05|1.3558542728424072|4.067160129547119|-2.7127716541290283|1.3997464179992676|0.00023994824732653797|3.151890996377915e-05|1.6929121017456055|-0.011852486059069633|-0.00036147626815363765|1.9815037250518799|7.737223495496437e-05|-2.4172797203063965|0.00017583658336661756|-0.2848586142063141|1.5791752338409424|-3.1691641807556152|0.566401481628418|1.6911205053329468|-0.00013010371185373515|-3.785420267377049e-05|-0.671008825302124|1.487436294555664|-2.7618680000305176
salinas,27,v4,0.0,0.924,0.961,0.961,4|7|9|12|16|21|31|32|36|63|66|79|80|97|103|109|111|113|114|116|133|148|149|152|153|159|182,2.557126045227051|0.0005521461716853082|2.4627199172973633|2.1935999393463135|-6.184407538967207e-05|1.3558542728424072|4.067160129547119|-2.7127716541290283|1.3997464179992676|3.151890996377915e-05|1.6929121017456055|-0.011852486059069633|-0.00036147626815363765|1.9815037250518799|7.737223495496437e-05|-2.4172797203063965|0.00017583658336661756|-0.2848586142063141|1.5791752338409424|-3.1691641807556152|0.566401481628418|1.6911205053329468|-0.00013010371185373515|-3.785420267377049e-05|-0.671008825302124|1.487436294555664|-2.7618680000305176
salinas,26,v4,0.0,0.922,0.961,0.961,4|7|9|12|16|21|31|32|36|63|66|79|97|103|109|111|113|114|116|133|148|149|152|153|159|182,2.557126045227051|0.0005521461716853082|2.4627199172973633|2.1935999393463135|-6.184407538967207e-05|1.3558542728424072|4.067160129547119|-2.7127716541290283|1.3997464179992676|3.151890996377915e-05|1.6929121017456055|-0.011852486059069633|1.9815037250518799|7.737223495496437e-05|-2.4172797203063965|0.00017583658336661756|-0.2848586142063141|1.5791752338409424|-3.1691641807556152|0.566401481628418|1.6911205053329468|-0.00013010371185373515|-3.785420267377049e-05|-0.671008825302124|1.487436294555664|-2.7618680000305176
